m13_TCELLS	m13_BCELLS	m13_NKCELLS	m13_GRANULOCYTES	m13_MONOCYTES	m36_TCELLS	m36_BCELLS	m36_NKCELLS	m36_GRANULOCYTES	m36_MONOCYTES	m43_TCELLS	m43_BCELLS	m43_NKCELLS	m43_GRANULOCYTES	m43_MONOCYTES	m55_TCELLS	m55_BCELLS	m55_NKCELLS	m55_GRANULOCYTES	m55_MONOCYTES
chr12+45804907	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+46230109	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+4678155	2	1	0	0	0	5	1	0	0	0	1	0	0	0	0	5	1	0	0	0
chr12+49005638	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+50242676	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+50564768	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+50604612	2	1	3	0	0	3	0	0	1	0	1	0	0	0	0	11	0	0	0	0
chr12+54276092	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+56479365	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+56684783	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+57411699	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+65902410	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+6785985	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
chr12+6800188	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0	0	0	0
chr12+6981773	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+7005832	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+70552227	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+84846742	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
chr12+95481698	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr13-46027544	1	2	0	0	0	8	0	0	0	0	1	0	0	0	0	5	3	0	0	0
chr13-56274542	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13-82802514	1	0	0	1	1	0	1	0	0	0	1	0	0	0	0	5	2	0	0	0
chr13+103740740	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13+27897708	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13+41198550	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13+52621835	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13+64263912	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13+71025818	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14-105053390	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14-105823221	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14-105823560	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14-106818457	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
chr14-22049680	4	8	61	1	1	0	3	62	2	3	0	0	19	0	0	1	3	417	9	0
chr14-24177066	3	5	0	0	0	2	1	0	0	0	2	0	0	0	0	3	5	0	0	0
chr14-35565431	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
chr14-37989973	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0
chr14-49741251	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14-60686474	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14-65087891	1	2	0	1	0	0	3	0	0	0	0	0	0	0	0	1	3	0	0	0
chr14-67906850	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14-77901208	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
chr14-91782645	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14-96524441	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr14-96551701	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14+103023552	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14+103525975	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14+105837586	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14+106732018	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14+21878476	2	6	0	0	0	6	3	0	3	0	1	0	0	0	0	6	3	0	0	0
chr14+22031714	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14+46329658	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	7	0	0	0	0
chr14+64790864	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14+68277170	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14+75200080	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14+76973720	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14+92691489	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15-26674705	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15-40201697	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15-40329499	1	1	0	0	0	2	0	0	0	1	1	0	0	0	0	4	1	0	0	0
chr15-40954828	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15-42586608	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15-42812436	2	3	0	0	0	0	0	0	0	0	1	0	0	0	0	7	2	0	0	0
chr15-45161231	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15-57261820	3	4	0	0	2	2	1	0	0	0	0	19	0	0	0	1	5	0	0	0
chr15-65048936	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15-68144822	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr15-68163485	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15-69211668	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15-74068640	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15-75443392	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15-76792586	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15-78529836	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15-82191250	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0
chr15-84959251	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15-85600714	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15-89886152	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15-90703442	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15-90734943	3	4	1	3	1	10	2	0	12	4	7	6	1	8	0	30	12	1	13	1
chr15-90738614	1	1	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr15+40178024	3	0	0	0	1	2	1	0	0	0	0	0	0	0	0	2	4	0	1	0
chr15+40207455	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15+42828901	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15+44391850	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15+57339674	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15+60472546	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0
chr15+80119955	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
chr15+80990747	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15+83130723	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	2	0	0	0
chr15+83610254	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15+84693716	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
chr15+90026788	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0
chr15+90707145	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15+90707489	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15+90737241	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15+90737249	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15+99012205	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-12742750	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-14608482	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-2443823	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-28423301	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-29076961	3	3	0	0	0	4	1	0	0	0	0	0	0	0	0	4	0	0	0	0
chr16-3078987	1	3	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0
chr16-3079626	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-3082981	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-3083419	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0
chr16-67087850	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-67845754	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-68146438	1	1	0	0	0	1	2	0	1	0	0	0	0	0	0	12	0	0	0	0
chr16-68206324	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-738680	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-750066	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-81845147	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-856611	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-87716195	1	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr16-87740029	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-88774731	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr16-88787617	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+1394450	7	6	0	0	1	31	3	0	1	0	12	0	0	0	0	61	12	0	1	0
chr16+14086678	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+1423834	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+15092310	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+15874586	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr16+16858161	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+1721062	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+200810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+2356274	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+25292589	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+26916252	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+27480072	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+28691714	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+2943808	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+29647163	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+29896054	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+29965381	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+30079401	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+30532607	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	7	0	0	0
chr16+30755665	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	3	6	4	0	0
chr16+32457676	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+3858042	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+46744236	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+473237	2	0	0	0	0	4	1	0	0	0	3	0	0	0	0	7	0	0	0	2
chr16+53117642	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr16+67038472	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+67485463	5	28	1	9	6	5	36	1	18	9	6	12	2	5	2	20	49	2	19	5
chr16+67554035	1	0	101	1	1	0	0	0	0	0	0	0	0	0	0	1	0	11	0	0
chr16+67583276	7	3	0	0	4	2	3	0	3	1	1	0	0	1	0	11	8	0	2	0
chr16+67802822	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+69644467	2	0	4	0	1	5	2	0	0	0	0	1	0	0	0	11	3	1	0	0
chr16+75536397	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+88274019	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-1641792	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-1641818	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	3	0	0	0	0
chr17-1641861	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-1641868	12	0	0	1	0	12	0	0	0	0	4	0	0	0	0	40	0	0	1	1
chr17-1833123	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-18544596	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr17-20164959	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-2251826	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-2307645	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
chr17-2616231	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-29914981	4	0	0	0	0	4	0	0	1	0	3	0	0	0	0	21	0	0	2	1
chr17-31099656	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-31099699	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-3568140	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-36976651	1	1	0	0	1	3	0	0	0	0	0	0	0	0	0	4	5	0	1	1
chr17-37592307	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0
chr17-37598571	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-3921058	1	3	0	0	0	1	2	0	0	0	1	0	0	0	0	2	17	0	0	0
chr17-40830197	3	0	0	0	0	4	0	0	0	2	1	0	0	0	0	17	3	0	0	0
chr17-42212739	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-42239588	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	1	0	0	0
chr17-42333775	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-42477436	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-42596292	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-4288557	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-44420664	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr17-44464610	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr17-45251029	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-46086905	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0
chr17-46511357	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-47434944	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0
chr17-47573945	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-48083775	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-48305373	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-49648377	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-5285232	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-5341574	3	3	0	2	1	11	1	0	0	0	6	0	0	0	0	25	12	0	0	0
chr17-59815655	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-59816128	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-63124584	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-63559913	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-69421247	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr17-7302378	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	2	4	0	0	0
chr17-7498037	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
chr17-7542023	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr17-7568969	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
chr17-75975957	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr17-7608963	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-76209507	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-76217725	6	6	0	1	1	0	2	0	0	0	2	1	0	0	0	7	13	0	0	0
chr17-76315240	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-7682772	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-77340371	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-78081260	2	0	0	0	0	70	1	0	2	0	3	0	0	0	0	88	3	0	0	1
chr17-78716307	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-7877783	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr17-7949345	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-80567440	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-80867454	3	2	1	2	0	1	5	0	3	3	0	1	0	1	0	2	9	0	5	1
chr17-81594923	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-81826884	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-81889051	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-8236621	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+15781277	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+1833119	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr17+20399640	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr17+2204967	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+2239016	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+28047179	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr17+29256651	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+29477920	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+29484751	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+29501736	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr17+31017588	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr17+31196503	113	0	0	0	0	140	0	0	1	0	17	0	0	0	0	133	1	0	4	0
chr17+31254930	1	11	2	7	6	12	9	0	10	6	2	3	0	1	0	20	56	0	3	2
chr17+31351725	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+3575476	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+36551939	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+37907074	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+39983754	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+4041021	1	6	0	0	0	4	1	0	0	0	0	1	0	0	0	2	8	0	0	0
chr17+42244973	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0
chr17+4287977	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+45551691	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+4721670	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+47358392	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0
chr17+5664784	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+58487190	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+587841	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+63196682	1	1	0	0	0	0	3	0	0	0	0	0	0	1	0	1	2	0	0	0
chr17+64118501	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+64162057	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+64617188	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+6592341	3	4	0	2	3	1	0	0	2	0	0	0	0	0	0	1	2	0	2	1
chr17+68897422	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr17+7306572	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+75545863	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+75790981	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr17+75872160	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+75985333	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
chr17+77337984	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+77907464	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+78773930	1	2	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0
chr17+7879580	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+7921609	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+81669535	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr17+81850224	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr17+81856456	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+82144164	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
chr17+82190038	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+8451254	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
chr17+9562058	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
chr18-1803366	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	5	0	0	0	0
chr18-20999689	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18-20999698	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
chr18-23431125	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18-29122338	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18-56040453	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18-64600552	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18+209159	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18+29168358	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18+53079835	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19-10382195	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19-10611051	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19-10855373	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19-1176796	2	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0
chr19-1210891	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr19-12712792	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19-13048030	1	0	0	0	3	0	0	0	3	0	0	0	0	1	0	0	0	0	2	0
chr19-13884560	1	1	0	0	0	4	2	0	1	1	0	0	0	0	0	4	4	0	0	0
chr19-14001140	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr19-14028647	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	5	0	0	0
chr19-14139559	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
chr19-14232946	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19-1613668	1	0	12	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0
chr19-18029650	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
