m13_TCELLS	m13_BCELLS	m13_NKCELLS	m13_GRANULOCYTES	m13_MONOCYTES	m36_TCELLS	m36_BCELLS	m36_NKCELLS	m36_GRANULOCYTES	m36_MONOCYTES	m43_TCELLS	m43_BCELLS	m43_NKCELLS	m43_GRANULOCYTES	m43_MONOCYTES	m55_TCELLS	m55_BCELLS	m55_NKCELLS	m55_GRANULOCYTES	m55_MONOCYTES
chr12+132697851	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+21490830	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+2368111	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+24883164	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+32831842	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+42095818	735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+45804907	2963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+46230109	54	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+4678155	3322	2	0	0	0	4151	3579	0	0	0	4	0	0	0	0	664	86	0	0	0
chr12+49005638	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+50242676	2873	0	0	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+50564768	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+50604612	1234	6	1473	0	0	540	0	0	642	0	190	0	0	0	0	973	0	0	0	0
chr12+54276092	2637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+56479365	511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+56684783	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+57411699	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+65902410	1817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+6785985	3411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0
chr12+6800188	55	0	0	0	0	1677	0	0	0	0	0	0	0	0	0	620	0	0	0	0
chr12+6981773	1234	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+7005832	2368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+70552227	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12+84846742	3099	0	0	0	0	239	0	0	0	0	3568	0	0	0	0	0	0	0	0	0
chr12+95481698	7401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	769	0	0	0	0
chr13-46027544	22	4007	0	0	0	4095	0	0	0	0	2720	0	0	0	0	405	774	0	0	0
chr13-56274542	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13-82802514	28	0	0	1	2857	0	4006	0	0	0	362	0	0	0	0	682	968	0	0	0
chr13+103740740	1413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13+27897708	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13+41198550	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13+52621835	5228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13+64263912	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13+71025818	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14-105053390	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14-105823221	487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14-105823560	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14-106818457	749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0
chr14-22049680	4905	4822	30000	2831	930	0	7676	79611	173	5562	0	0	49347	0	0	160	332	83643	3277	0
chr14-24177066	2049	3465	0	0	0	1824	1039	0	0	0	6149	0	0	0	0	427	1157	0	0	0
chr14-35565431	1782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0
chr14-37989973	510	0	0	0	0	7	0	0	0	0	0	0	0	8248	0	449	0	0	0	0
chr14-49741251	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14-60686474	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14-65087891	1076	46	0	1083	0	0	3533	0	0	0	0	0	0	0	0	49	808	0	0	0
chr14-67906850	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14-77901208	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0
chr14-91782645	1532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14-96524441	4975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0
chr14-96551701	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14+103023552	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14+103525975	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14+105837586	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14+106732018	2109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14+21878476	787	5798	0	0	0	3320	3618	0	4109	0	2240	0	0	0	0	332	600	0	0	0
chr14+22031714	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14+46329658	1338	0	0	0	0	4140	0	0	0	0	0	0	0	0	0	169	0	0	0	0
chr14+64790864	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14+68277170	2204	142	466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14+75200080	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14+76973720	928	0	0	0	0	1455	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14+92691489	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15-26674705	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15-40201697	893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15-40329499	22	28	0	0	0	2180	0	0	0	28	4	0	0	0	0	128	3	0	0	0
chr15-40954828	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15-42586608	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15-42812436	1803	5823	0	0	0	0	0	0	0	0	194	0	0	0	0	1295	320	0	0	0
chr15-45161231	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15-57261820	5452	4545	0	0	230	299	18	0	0	0	0	46320	0	0	0	25	744	0	0	0
chr15-65048936	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15-68144822	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0
chr15-68163485	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15-69211668	2442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15-74068640	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15-75443392	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15-76792586	353	0	0	0	0	964	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15-78529836	1261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15-82191250	18	0	0	0	0	0	1793	0	0	0	0	0	0	0	0	142	0	0	0	0
chr15-84959251	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15-85600714	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15-89886152	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15-90703442	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15-90734943	1852	5006	212	1871	1410	5136	2071	0	8202	4621	10408	20029	1352	2674	0	2159	2667	67	10145	1219
chr15-90738614	2	1359	0	1821	0	107	0	0	0	0	0	0	0	0	0	27	0	0	0	0
chr15+40178024	1218	0	0	0	6	2170	4	0	0	0	0	0	0	0	0	28	1271	0	2	0
chr15+40207455	5917	0	0	0	93	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15+42828901	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15+44391850	3141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15+57339674	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15+60472546	10	0	0	442	0	1052	0	0	0	0	0	0	0	0	0	0	495	0	0	0
chr15+80119955	849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
chr15+80990747	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15+83130723	80	0	0	0	0	10	7	0	0	0	0	0	0	0	0	1	250	0	0	0
chr15+83610254	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15+84693716	27	0	0	0	0	0	0	0	0	0	7	0	0	0	0	5	0	0	0	0
chr15+90026788	2450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	722	0	0	0
chr15+90707145	1360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15+90707489	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15+90737241	2722	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15+90737249	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15+99012205	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-12742750	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-14608482	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-2443823	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-28423301	20	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-29076961	37	50	0	0	0	18	2	0	0	0	0	0	0	0	0	7	0	0	0	0
chr16-3078987	2028	191	0	0	0	40	0	0	0	0	227	0	0	0	0	2	169	0	0	0
chr16-3079626	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-3082981	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-3083419	3988	0	0	0	0	267	0	0	0	0	0	0	0	0	0	8	0	0	0	0
chr16-67087850	2532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-67845754	2606	0	0	0	0	1391	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-68146438	204	35	0	0	0	393	18	0	587	0	0	0	0	0	0	1183	0	0	0	0
chr16-68206324	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-738680	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-750066	521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-81845147	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-856611	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-87716195	1	9855	0	0	0	34	0	0	0	0	0	0	0	0	0	0	47	0	0	0
chr16-87740029	4018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16-88774731	1337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0
chr16-88787617	2445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+1394450	5484	4464	0	0	227	18294	4687	0	1	0	3345	0	0	0	0	9078	1854	0	1318	0
chr16+14086678	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+1423834	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+15092310	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+15874586	3	0	0	0	0	1176	0	0	0	0	0	0	0	0	0	125	0	0	0	0
chr16+16858161	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+1721062	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+200810	2300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+2356274	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+25292589	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+26916252	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+27480072	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+28691714	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+2943808	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+29647163	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+29896054	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+29965381	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+30079401	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+30532607	211	6	0	16	0	685	0	0	0	0	0	0	0	0	0	0	446	0	0	0
chr16+30755665	19	0	0	0	3215	0	172	0	0	0	0	0	0	0	0	130	2054	271	0	0
chr16+32457676	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+3858042	2693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+46744236	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+473237	80	0	0	0	0	40	1	0	0	0	26	0	0	0	0	42	0	0	0	107
chr16+53117642	3075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
chr16+67038472	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+67485463	4376	24476	89	5670	7130	3360	47936	943	12861	13795	8234	44160	13226	12598	19863	2106	8213	30	8555	13346
chr16+67554035	70	0	45279	47	3	0	0	0	0	0	0	0	0	0	0	188	0	971	0	0
chr16+67583276	2680	143	0	0	262	363	2167	0	831	3	1	0	0	58	0	1402	1585	0	4	0
chr16+67802822	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+69644467	10	0	1765	0	213	4721	1359	0	0	0	0	1695	0	0	0	428	1140	262	0	0
chr16+75536397	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16+88274019	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-1641792	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-1641818	2	0	0	0	0	1	0	0	0	0	2	0	0	0	0	3	0	0	0	0
chr17-1641861	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-1641868	11344	0	0	2	0	3819	0	0	0	0	3590	0	0	0	0	2102	0	0	175	4370
chr17-1833123	51	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-18544596	586	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0
chr17-20164959	135	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-2251826	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-2307645	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	0	0	0
chr17-2616231	1090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-29914981	3778	0	0	0	0	1302	0	0	1	0	2121	0	0	0	0	3551	0	0	33	835
chr17-31099656	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-31099699	4227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-3568140	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-36976651	3	2	0	0	239	1319	0	0	0	0	0	0	0	0	0	415	1146	0	176	7
chr17-37592307	19	0	0	0	0	1631	0	0	0	0	0	0	0	0	0	162	0	539	0	0
chr17-37598571	1	0	1167	0	0	742	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-3921058	2	4030	0	0	0	348	543	0	0	0	8	0	0	0	0	61	1723	0	0	0
chr17-40830197	3921	0	0	0	0	4119	0	0	0	3776	18	0	0	0	0	2380	69	0	0	0
chr17-42212739	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-42239588	209	0	0	0	0	122	0	0	0	0	0	0	0	0	0	162	1	0	0	0
chr17-42333775	370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-42477436	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-42596292	3832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-4288557	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-44420664	2052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
chr17-44464610	1080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	0	0	0	0
chr17-45251029	1497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-46086905	1192	132	0	0	0	0	0	0	9	1217	0	0	0	0	0	0	0	0	1580	0
chr17-46511357	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-47434944	159	0	0	0	0	1349	0	0	0	0	0	0	0	0	0	16	0	0	0	0
chr17-47573945	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-48083775	2720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-48305373	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-49648377	585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-5285232	521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-5341574	1524	353	0	983	125	4446	663	0	0	0	4677	0	0	0	0	2195	1055	0	0	0
chr17-59815655	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-59816128	5043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-63124584	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-63559913	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-69421247	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0
chr17-7302378	6	2951	0	0	0	0	0	0	0	0	0	3795	0	0	0	641	322	0	0	0
chr17-7498037	285	0	0	0	0	0	0	0	263	0	0	0	0	0	0	0	0	0	0	0
chr17-7542023	154	0	0	0	0	283	0	0	0	0	0	0	0	0	0	0	199	0	0	0
chr17-7568969	48	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
chr17-75975957	904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
chr17-7608963	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-76209507	521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-76217725	5622	2305	0	39	3	0	123	0	0	0	2811	2987	0	0	0	604	1718	0	0	0
chr17-76315240	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-7682772	2346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-77340371	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-78081260	51	0	0	0	0	38230	8	0	3770	0	40	0	0	0	0	9739	385	0	0	654
chr17-78716307	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-7877783	15	0	0	0	0	3	0	0	0	0	0	0	0	0	0	243	0	0	0	0
chr17-7949345	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-80567440	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-80867454	1938	25	9	57	0	2	3067	0	637	5620	0	467	0	139	0	76	2421	0	6866	1287
chr17-81594923	3164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-81826884	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-81889051	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17-8236621	3575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+15781277	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+1833119	2949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0
chr17+20399640	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
chr17+2204967	6116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+2239016	2382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+28047179	2980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
chr17+29256651	1	0	0	0	0	1927	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+29477920	3816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+29484751	746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+29501736	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	0	0	0
chr17+31017588	870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0
chr17+31196503	114864	0	0	0	0	97421	0	0	1	0	25871	0	0	0	0	24066	2	0	8664	0
chr17+31254930	105	12888	1348	7577	1799	5991	14799	0	9056	19149	137	15872	0	12	0	1018	9307	0	1622	407
chr17+31351725	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+3575476	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+36551939	1592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+37907074	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+39983754	50	0	0	0	0	0	1298	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+4041021	2	5675	0	0	0	1116	1455	0	0	0	0	3520	0	0	0	278	938	0	0	0
chr17+42244973	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	639	0	0	0
chr17+4287977	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+45551691	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+4721670	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+47358392	797	35	0	0	0	1134	0	0	0	0	0	0	0	0	0	98	40	0	0	0
chr17+5664784	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+58487190	221	0	0	0	0	1734	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+587841	357	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+63196682	4	811	0	0	0	0	2077	0	0	0	0	0	0	11758	0	8	349	0	0	0
chr17+64118501	1216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+64162057	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+64617188	1248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+6592341	228	1364	0	844	1084	32	0	0	393	0	0	0	0	0	0	1	331	0	3689	88
chr17+68897422	2703	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	268	0	0	0
chr17+7306572	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+75545863	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+75790981	3761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	0	0	0	0
chr17+75872160	3409	1340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+75985333	3270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	383	0	0	0
chr17+77337984	1428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+77907464	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+78773930	2	237	0	0	0	2172	0	0	0	0	0	0	0	0	0	20	40	0	0	0
chr17+7879580	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+7921609	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+81669535	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
chr17+81850224	811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0
chr17+81856456	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+82144164	11	3	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	0	0
chr17+82190038	1185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17+8451254	545	732	0	0	3013	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0
chr17+9562058	448	0	0	0	0	0	0	0	0	0	2648	0	0	0	0	0	0	0	0	0
chr18-1803366	83	0	0	0	0	4116	0	0	0	0	0	0	0	0	0	1230	0	0	0	0
chr18-20999689	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18-20999698	2175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10011
chr18-23431125	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18-29122338	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18-56040453	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18-64600552	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18+209159	2587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18+29168358	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18+53079835	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19-10382195	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19-10611051	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19-10855373	374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
